Source.Name,Parcel ID,Address,Sale Date,Sale Price,Qualified Sales,Book,Page,Acres,Tax District,yearbuilt,square_ft ,Sec/Twp/Rng,Sale  Type Alternate
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,00-2S-24-1110-0000-0509,1517 MIRACLE STRIP PKWY 509,5/4/2022,290000,Qualified,3620,2188,0,13,,,00-2S-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,00-2S-22-0720-0005-0020,434 SNAPPER DR,5/4/2022,100,Unqualified,3620,716,0,10,1981,1611,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,33-3N-23-2770-0000-1040,2849 PATRIOT RIDGE DR,5/4/2022,346900,Qualified,3621,2825,0,1,2022,1830,33-3N-23,Land Only
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,16-3N-23-0450-0006-0010,1207 CHESTNUT AVE,5/3/2022,100,Unqualified,3621,442,1.84,1,2015,1680,16-3N-23,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,16-3N-23-0450-0006-0010,1207 CHESTNUT AVE,5/4/2022,100,Unqualified,3621,440,1.84,1,2015,1680,16-3N-23,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,15-2S-24-0323-000C-0240,353 CANTERBURY CIR,5/4/2022,319000,Qualified,3620,1621,0,4,1988,1403,15-2S-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,23-2S-24-0962-0000-024B,308 MIRACLE STRIP PKWY 24B,5/4/2022,200000,Qualified,3620,2115,0,4,,,23-2S-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,24-3N-22-2550-0009-0130,BOBOLINK WAY,5/4/2022,100,Unqualified,3620,457,0,1,,,24-3N-22,Land Only
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,05-2N-24-0000-0002-0180,4494 WILKERSON BLUFF RD,5/4/2022,0,Unqualified,3620,1542,2.21,1,1975,1344,5-2N-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,23-2S-24-0962-0000-019C,308 MIRACLE STRIP PKWY 19C,5/4/2022,218900,Qualified,3620,2962,0,4,,,23-2S-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,04-2S-24-0000-0006-0000,329 CARMEL DR,5/4/2022,100,Unqualified,3621,740,0,12,1954,900,4-2S-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,17-4N-25-0000-0002-0030,6427 BEAVER CREEK TOWER RD,5/4/2022,100,Unqualified,3620,13,10,1,2022,1166,17-4N-25,Land Only
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,00-2S-22-1356-000H-0070,4500 POTTERY PL,5/4/2022,2100000,Qualified,3620,80,0,9,1999,4448,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,00-2S-22-5330-0000-0170,212 TWIN LAKES LN,5/4/2022,400000,Qualified,3620,3787,0,10,2002,1544,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,20-3N-24-1000-0000-0120,1839 WATERWAY DR,5/4/2022,625000,Qualified,3620,3955,0,1,2017,3207,20-3N-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,00-2S-24-1299-0002-0302,790 SANTA ROSA BLVD 302,5/4/2022,335000,Qualified,3621,2513,0,13,,,00-2S-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,00-2S-24-0481-0000-1080,1330 MIRACLE STRIP PKWY 108,5/3/2022,100,Unqualified,3619,4191,0,13,,,00-2S-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,00-2S-24-1300-0000-7050,502 GULF SHORE DR 705,5/3/2022,100,Unqualified,3619,4193,0,10,,,00-2S-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,01-2S-24-0790-000K-0100,6 EGLIN ST,5/3/2022,236000,Qualified,,,0,12,1956,1000,1-2S-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,01-3N-24-1000-000A-0040,315 ARROYO HONDO TER,5/3/2022,355000,Qualified,3620,993,0,3,2021,1651,1-3N-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,00-2S-24-2301-0000-0L08,1322 MIRACLE STRIP PKWY L8,5/3/2022,535000,Qualified,3620,2176,0,13,,,00-2S-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,14-2S-25-4601-0000-0040,25 SOLAR ST,5/3/2022,100,Unqualified,3621,1025,0,21,1979,1598,14-2S-25,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,00-2S-22-4539-0000-0080,1227 QUAIL LAKE BLVD,5/3/2022,100,Unqualified,3621,1173,0,10,1994,1489,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,00-2S-22-0626-0000-0180,126 AZALEA DR,5/3/2022,425000,Qualified,3620,3113,0,10,1997,3150,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,00-2S-22-213J-0007-00E1,775 GULF SHORE DR E,5/3/2022,320000,Qualified,3620,3405,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,03-2S-24-2160-000A-0130,968 SOUTHERN OAKS CT,5/3/2022,340000,Qualified,3620,2724,0,12,1996,1281,3-2S-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,34-1S-24-0801-000A-0030,1805 WHISPERING OAKS LN,5/3/2022,210000,Qualified,3620,2401,0,12,1997,1231,34-1S-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,10-1S-22-2833-000A-0120,103 TERESA CT,5/3/2022,100,Unqualified,3620,3761,0,6,1996,3630,10-1S-22,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,00-2S-24-2186-000F-0960,537 GULF SHORE DR,5/3/2022,1625000,Qualified,3620,902,0,10,1974,1477,00-2S-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,16-2S-24-1711-0000-0090,26 LANE DR,5/3/2022,190100,Unqualified,3622,1125,0,5,2006,1134,16-2S-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,26-1S-22-0077-0000-0390,1210 SHIPLEY DR,5/3/2022,445000,Qualified,3620,436,0,14,1997,1891,26-1S-22,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,00-2S-24-1300-0000-5090,502 GULF SHORE DR 509,5/3/2022,100,Unqualified,3619,4192,0,10,,,00-2S-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,00-2S-22-0071-0000-2230,71 WOODWARD ST 223,5/3/2022,495000,Qualified,3620,3146,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,05-2S-23-2085-000A-0260,55 12TH AVE,5/3/2022,200000,Qualified,3620,2701,0,12,1983,1182,5-2S-23,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,21-3N-24-0000-0023-002A,HWY 90 W,5/3/2022,165000,Qualified,3620,1774,13.19,1,,,21-3N-24,Land Only
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,26-1S-22-461B-000A-0150,129 BAYWIND DR,5/3/2022,634900,Qualified,3620,1448,0,14,1996,3167,26-1S-22,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,00-2S-22-0072-0000-0170,56 TRANQUILITY LN,5/3/2022,1950000,Qualified,3620,2212,0,10,2004,4336,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,02-2S-24-1000-0005-0290,210 MARSHALL DR,5/3/2022,307500,Qualified,3620,3523,0,4,2010,1252,2-2S-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,34-3N-23-4000-000E-0030,3006 RAVEN LN,5/3/2022,560900,Qualified,3621,1743,0,1,2016,4166,34-3N-23,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,09-2S-24-244A-0008-0060,410 ELAINE AVE,5/3/2022,220000,Qualified,3622,3358,0,12,2006,1240,9-2S-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,16-3N-23-0450-0006-0030,1209 CHESTNUT AVE E,5/3/2022,100,Unqualified,3621,440,1.82,1,2021,990,16-3N-23,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,23-2S-24-0962-0000-022D,308 MIRACLE STRIP PKWY 22D,5/3/2022,280000,Qualified,3619,3216,0,4,,,23-2S-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,13-2S-24-0450-000A-0140,43 CHATELAINE CIR SE,5/3/2022,225000,Qualified,3620,2265,0,4,2000,1540,13-2S-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,21-3N-23-1100-000B-0110,402 PLATE DR,5/3/2022,235000,Qualified,3620,1204,0,3,2006,1756,21-3N-23,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,30-4N-23-1125-000C-0160,2214 JERNIGAN DR,5/3/2022,326500,Qualified,3620,1185,0,1,2022,1944,30-4N-23,Land Only
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,33-4N-23-1001-000E-0120,3089 BORDER CREEK RD,5/3/2022,326000,Qualified,3620,1468,0,1,2007,2063,33-4N-23,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,00-2S-22-214N-0000-4232,775 GULF SHORE DR 4232,5/3/2022,415000,Qualified,3620,1490,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,00-2S-22-1701-000W-0125,10 HARBOR BLVD W125,5/3/2022,1034000,Qualified,3620,258,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,00-2S-22-2379-0000-3080,2996 SCENIC HWY 98 E 308,5/3/2022,100,Unqualified,3621,2403,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,13-3N-22-1172-0001-0060,5117 COLT DR,5/3/2022,255000,Qualified,3621,3586,0,1,2022,1290,13-3N-22,Land Only
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,27-3N-23-1005-0000-0130,1038 LIMPKIN ST,5/3/2022,100,Unqualified,3621,4036,0,3,2020,1883,27-3N-23,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,00-2S-24-127A-0000-05A0,676 SANTA ROSA BLVD 5A,5/3/2022,100,Unqualified,3622,3494,0,13,,,00-2S-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,00-2S-22-1008-0000-0C60,4240 JADE LOOP,5/2/2022,420000,Qualified,3619,2386,0,9,2011,1756,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,18-2S-23-080J-0011-0240,FERRY RD NE,5/2/2022,140000,Qualified,3619,2984,0,4,,,18-2S-23,Land Only
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,20-3N-24-1000-0000-0320,5119 BLUE SPRINGS CV,5/2/2022,250000,Qualified,3619,2757,0,1,2004,2164,20-3N-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,07-2N-24-0000-0001-009A,4264 HORSESHOE LN,5/2/2022,60000,Qualified,3619,4868,1,1,1999,1127,7-2N-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,09-1S-22-0250-0004-0130,BEACH DR,5/2/2022,565000,Qualified,3619,2914,0,15,,,9-1S-22,Land Only
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,25-4N-23-1200-000A-0110,3571 AUTUMN WOODS DR,5/2/2022,367000,Qualified,3620,465,0,1,2014,2356,25-4N-23,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,00-2S-22-0000-0044-0190,3981 INDIAN TRL,5/2/2022,1750000,Qualified,3620,155,0,10,1985,4274,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,09-3N-23-0200-0000-00C1,808 VALLEY RD,5/2/2022,170000,Qualified,3620,1792,0,3,2003,1366,9-3N-23,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,17-3N-23-2490-0021-0010,LLOYD ST N,5/2/2022,35000,Qualified,3620,1992,0,3,,,17-3N-23,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,03-3N-22-0000-0006-0010,5566 HWY 393,5/2/2022,211000,Qualified,3620,573,5.04,1,1994,1400,3-3N-22,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,03-2S-24-5200-000C-0010,329 SOMERSET DR,5/2/2022,100,Unqualified,3620,4079,0,12,1983,1765,3-2S-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,06-3N-23-0000-0016-0030,723 ADAMS DR,5/2/2022,380000,Qualified,3620,3207,2.34,3,1985,2142,6-3N-23,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,28-3N-23-2351-000C-0190,604 AFFIRMED CT,5/2/2022,0,Unqualified,3620,3784,0,3,1996,1832,28-3N-23,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,00-2S-22-1005-0000-0050,813 PINE ST,5/2/2022,368000,Unqualified,3620,841,0,10,2020,2373,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,01-5N-25-0000-0001-0000,8151 TOMMIE STEELE RD,5/2/2022,486000,Qualified,3621,2842,6.71,1,2020,1774,1-5N-25,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,00-2S-22-1095-0000-0272,4000 GULF TERRACE DR 272,5/2/2022,169000,Qualified,3619,4399,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,05-1S-22-3119-0000-0101,1501 PARTIN DR N 101,5/2/2022,204500,Qualified,3620,939,0,6,,,5-1S-22,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,09-1S-22-2140-000E-0050,1714 26TH ST,5/2/2022,510000,Qualified,3619,4784,0,15,2020,1976,9-1S-22,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,18-2S-25-272A-0021-007A,RIDGEWOOD AVE,5/2/2022,100,Unqualified,3619,4961,0,21,,,18-2S-25,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,30-4N-23-1125-000E-0130,2024 BROAD ST,5/2/2022,287300,Qualified,3620,738,0,1,2022,2247,30-4N-23,Land Only
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,17-2S-25-0400-000B-0110,408 RUE DES TOURS,5/2/2022,100,Unqualified,3619,3459,0,21,1985,1479,17-2S-25,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,33-1S-24-4542-0000-0010,705 TERRANCE CT A,5/2/2022,195000,Qualified,3619,4138,0,12,1984,952,33-1S-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,00-2S-22-1925-0000-0801,725 GULF SHORE DR 801A,5/2/2022,1265000,Qualified,3619,4077,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,00-2S-22-2311-0000-1705,4203 INDIAN BAYOU TRL 1705,5/2/2022,445000,Qualified,3619,3846,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,09-1S-22-2140-000J-016C,ANCHORS ST,5/2/2022,45000,Qualified,3620,3397,0,15,,,9-1S-22,Land Only
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,10-3N-22-0000-0003-0000,HWY 393,5/2/2022,211000,Qualified,3620,573,0.1,1,,,10-3N-22,Land Only
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,14-4N-22-0000-0005-0000,0 LAKE ELLA RD,5/2/2022,109900,Qualified,3620,2092,11.05,1,,,14-4N-22,Land Only
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,06-2N-23-5001-000D-0180,503 TOM SAWYER LN,5/2/2022,325000,Qualified,3620,2149,0,3,1997,1920,6-2N-23,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,30-4N-23-1125-000B-0070,2219 JERNIGAN DR,5/2/2022,333500,Qualified,3620,1389,0,1,2021,1922,30-4N-23,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,05-5N-22-2510-0018-0040,8157 CLARY DR,5/2/2022,50000,Qualified,3619,3108,0,17,1953,1688,5-5N-22,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,24-4N-24-1000-000A-0130,2376 BARBEREE DR,5/2/2022,330000,Qualified,3620,1579,0,1,2012,1783,24-4N-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,26-3N-24-0967-000C-0120,2239 TITANIUM DR,5/2/2022,315000,Qualified,3619,3697,0,1,2003,1699,26-3N-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,30-4N-23-1125-000B-0030,2211 JERNIGAN DR,5/2/2022,318700,Qualified,3620,1232,0,1,2022,2711,30-4N-23,Land Only
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,36-4N-25-0000-0013-0040,BUSH RD,5/2/2022,100,Unqualified,3619,3149,3,1,,,36-4N-25,Land Only
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,33-1S-24-1756-0000-0250,1679 BENNETTS END,5/2/2022,351000,Qualified,3619,4945,0,12,1994,1754,33-1S-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,00-2S-22-2033-0004-4120,1002 HWY 98 E 412,5/2/2022,628000,Qualified,3620,624,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,00-2S-22-502A-0000-0040,CALHOUN AVE,5/2/2022,100,Unqualified,3620,793,0,10,,,00-2S-22,Land Only
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,02-5N-22-0000-0008-0000,HWY 393,5/2/2022,114000,Qualified,3620,1793,19,1,,,2-5N-22,Land Only
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,02-5N-22-0000-0008-0010,HWY 393,5/2/2022,114000,Qualified,3620,1793,20,1,,,2-5N-22,Land Only
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,27-4N-22-0000-0003-024U,4292 REBECCA RD,5/2/2022,7000,Unqualified,3619,2165,2,1,1996,1232,27-4N-22,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,00-2S-22-0400-0000-1410,111 CAYMAN CV,5/2/2022,975000,Qualified,3620,3813,0,10,1996,1859,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,01-1S-23-1100-0000-0160,130 BIG OAKS LN,5/2/2022,100,Unqualified,3620,3951,0,6,2007,1646,1-1S-23,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,23-2S-24-027B-0000-0050,218 MIRACLE STRIP PKWY E,5/2/2022,420000,Qualified,3620,4436,0,4,1992,1356,23-2S-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,26-1S-22-461B-000A-0260,151 BAYWIND DR,5/2/2022,650000,Qualified,3620,3495,0,14,1988,2690,26-1S-22,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,01-2S-24-2000-000A-0050,2380 CUMMINGS DR,5/2/2022,490000,Qualified,3621,2992,0,12,2018,2244,1-2S-24,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,16-2S-25-0000-0033-024A,241 TERRANCE LN,5/2/2022,257000,Qualified,3621,3345,0,21,1989,1057,16-2S-25,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,31-3N-23-1303-0000-0080,485 JILLIAN DR,5/2/2022,330500,Qualified,3619,4167,0,3,2005,1851,31-3N-23,Land With Building
OkaloosaCountyFL-20220522-9a33e19de46c483ba5470af5661ee8b5.csv,11-2S-24-0200-0008-0480,111 ROBINWOOD DR,5/1/2022,400000,Qualified,3621,2143,0,4,1981,1702,11-2S-24,Land With Building
OkaloosaCountyFL-20220522-f658f8592bd34606b38aed9c5261f8f9.csv,30-4N-23-1125-000E-0140,2026 BROAD ST,3/29/2022,309100,Qualified,3613,3306,0,1,2022,2618,30-4N-23,Land Only
OkaloosaCountyFL-20220522-f658f8592bd34606b38aed9c5261f8f9.csv,00-2S-24-0326-0000-2020,445 GULF SHORE DR 202,3/23/2022,180000,Qualified,3611,3645,0,10,,,00-2S-24,Land With Building
OkaloosaCountyFL-20220522-f658f8592bd34606b38aed9c5261f8f9.csv,17-1S-22-4001-0001-0330,800 SURF LN,3/14/2022,0,Unqualified,3610,1252,0,6,1975,1564,17-1S-22,Land With Building
OkaloosaCountyFL-20220522-f658f8592bd34606b38aed9c5261f8f9.csv,00-2S-22-1356-000J-0260,315 STILLWATER CV,3/8/2022,100,Unqualified,3610,1067,0,9,2000,4265,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-f658f8592bd34606b38aed9c5261f8f9.csv,05-2S-23-2100-0000-0130,18 3RD ST,3/5/2022,100,Unqualified,3611,1334,0,12,2011,2100,5-2S-23,Land With Building
OkaloosaCountyFL-20220522-f658f8592bd34606b38aed9c5261f8f9.csv,00-2S-24-0481-0000-1080,1330 MIRACLE STRIP PKWY 108,3/25/2022,292000,Qualified,3612,2331,0,13,,,00-2S-24,Land With Building
OkaloosaCountyFL-20220522-f658f8592bd34606b38aed9c5261f8f9.csv,00-2S-24-1300-0000-7050,502 GULF SHORE DR 705,3/7/2022,499000,Qualified,3608,4873,0,10,,,00-2S-24,Land With Building
OkaloosaCountyFL-20220522-f658f8592bd34606b38aed9c5261f8f9.csv,04-1S-22-5009-0000-0380,452 RUCKEL DR,3/15/2022,100,Unqualified,3610,3571,0,15,1999,2942,4-1S-22,Land With Building
OkaloosaCountyFL-20220522-f658f8592bd34606b38aed9c5261f8f9.csv,00-2S-24-0066-0000-0205,315 BREAM AVE 205,3/21/2022,215000,Qualified,3612,935,0,13,,,00-2S-24,Land With Building
OkaloosaCountyFL-20220522-f658f8592bd34606b38aed9c5261f8f9.csv,00-2S-22-1705-0000-0047,10 HARBOR BLVD 47,3/8/2022,124400,Unqualified,3610,2005,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-f658f8592bd34606b38aed9c5261f8f9.csv,00-2S-22-1705-0000-0047,10 HARBOR BLVD 47,3/8/2022,311900,Unqualified,3610,2622,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-f658f8592bd34606b38aed9c5261f8f9.csv,00-2S-22-1705-0000-0047,10 HARBOR BLVD 47,3/8/2022,110900,Unqualified,3610,2631,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-f658f8592bd34606b38aed9c5261f8f9.csv,00-2S-22-1705-0000-0047,10 HARBOR BLVD 47,3/8/2022,422300,Unqualified,3610,2685,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-f658f8592bd34606b38aed9c5261f8f9.csv,00-2S-22-1705-0000-0047,10 HARBOR BLVD 47,3/8/2022,298700,Unqualified,3610,2709,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-f658f8592bd34606b38aed9c5261f8f9.csv,00-2S-22-1705-0000-0047,10 HARBOR BLVD 47,3/8/2022,246100,Unqualified,3610,2716,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-f658f8592bd34606b38aed9c5261f8f9.csv,00-2S-22-1705-0000-0047,10 HARBOR BLVD 47,3/8/2022,228000,Unqualified,3610,2722,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-f658f8592bd34606b38aed9c5261f8f9.csv,00-2S-22-1705-0000-0047,10 HARBOR BLVD 47,3/8/2022,215700,Unqualified,3610,2727,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-f658f8592bd34606b38aed9c5261f8f9.csv,00-2S-22-1705-0000-0047,10 HARBOR BLVD 47,3/8/2022,351000,Unqualified,3610,2732,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-f658f8592bd34606b38aed9c5261f8f9.csv,00-2S-22-1705-0000-0047,10 HARBOR BLVD 47,3/8/2022,65800,Unqualified,3610,2738,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-f658f8592bd34606b38aed9c5261f8f9.csv,00-2S-22-1705-0000-0047,10 HARBOR BLVD 47,3/8/2022,216814,Unqualified,3610,2749,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-f658f8592bd34606b38aed9c5261f8f9.csv,00-2S-22-1705-0000-0047,10 HARBOR BLVD 47,3/8/2022,275800,Unqualified,3610,2756,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-f658f8592bd34606b38aed9c5261f8f9.csv,00-2S-22-1705-0000-0047,10 HARBOR BLVD 47,3/8/2022,209200,Unqualified,3610,2770,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-f658f8592bd34606b38aed9c5261f8f9.csv,00-2S-22-1705-0000-0047,10 HARBOR BLVD 47,3/8/2022,250200,Unqualified,3610,2780,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-f658f8592bd34606b38aed9c5261f8f9.csv,00-2S-22-1705-0000-0047,10 HARBOR BLVD 47,3/8/2022,218400,Unqualified,3610,2788,0,10,,,00-2S-22,Land With Building
